Country,Continent,Region,Location_details,Language,Language_iso3,Culture,Genre,Year,Decade,Url,Audio,Speech,Melspec,Chroma,Melodia
Jamaica,South America,South America,Jamaica,,,African Caribbean,Caribbean|World,1960.0,1960s,http://www.folkways.si.edu/cecil-lord-myrie-cecil-motherless-mitchell-and-james-convery/woman-smarter-than-man/caribbean-world/music/track/smithsonian,15631_SampleAudio.wav,Speech/15631_SampleAudio.csv,Melspec/15631_SampleAudio.csv,Chroma/15631_SampleAudio.csv,Melodia/15631_SampleAudio.csv
Jamaica,South America,South America,Jamaica,,,African Caribbean,Caribbean|World,1960.0,1960s,http://www.folkways.si.edu/cecil-lord-myrie-cecil-motherless-mitchell-and-james-convery/miss-emily/caribbean-world/music/track/smithsonian,15633_SampleAudio.wav,Speech/15633_SampleAudio.csv,Melspec/15633_SampleAudio.csv,Chroma/15633_SampleAudio.csv,Melodia/15633_SampleAudio.csv
Jamaica,South America,South America,Jamaica,,,African Caribbean,Caribbean|World,1960.0,1960s,http://www.folkways.si.edu/cecil-lord-myrie-cecil-motherless-mitchell-and-james-convery/adam-and-eve/caribbean-world/music/track/smithsonian,15634_SampleAudio.wav,Speech/15634_SampleAudio.csv,Melspec/15634_SampleAudio.csv,Chroma/15634_SampleAudio.csv,Melodia/15634_SampleAudio.csv
Jamaica,South America,South America,Jamaica,,,African Caribbean,Caribbean|World,1960.0,1960s,http://www.folkways.si.edu/cecil-lord-myrie-cecil-motherless-mitchell-and-james-convery/marianne/caribbean-world/music/track/smithsonian,15635_SampleAudio.wav,Speech/15635_SampleAudio.csv,Melspec/15635_SampleAudio.csv,Chroma/15635_SampleAudio.csv,Melodia/15635_SampleAudio.csv
Mexico,South America,South America,Mexico|United States,,,,American Folk,1962.0,1960s,http://www.folkways.si.edu/steve-camacho/mumblin-word-he-never-said-a-mumblin-word/american-folk/music/track/smithsonian,15656_SampleAudio.wav,Speech/15656_SampleAudio.csv,Melspec/15656_SampleAudio.csv,Chroma/15656_SampleAudio.csv,Melodia/15656_SampleAudio.csv
Japan,Eurasia,Asia,Japan,,,,World,1955.0,1950s,http://www.folkways.si.edu/shinichi-yuize/dance-suite-shuttlecock-lantern-parade-ainu-childrens-dance/world/music/track/smithsonian,15663_SampleAudio.wav,Speech/15663_SampleAudio.csv,Melspec/15663_SampleAudio.csv,Chroma/15663_SampleAudio.csv,Melodia/15663_SampleAudio.csv
Japan,Eurasia,Asia,Japan,,,,World,1955.0,1950s,http://www.folkways.si.edu/shinichi-yuize/three-etudes-woodpecker-murmuring-water-blacksmith/world/music/track/smithsonian,15664_SampleAudio.wav,Speech/15664_SampleAudio.csv,Melspec/15664_SampleAudio.csv,Chroma/15664_SampleAudio.csv,Melodia/15664_SampleAudio.csv
Antigua and Barbuda,South America,South America,Antigua and Barbuda,,,African Caribbean,Caribbean|World,1958.0,1950s,http://www.folkways.si.edu/the-brute-force-steel-band/silent-television/caribbean-world/music/track/smithsonian,15692_SampleAudio.wav,Speech/15692_SampleAudio.csv,Melspec/15692_SampleAudio.csv,Chroma/15692_SampleAudio.csv,Melodia/15692_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,1956.0,1950s,http://www.folkways.si.edu/johnny-gomez-and-his-orchestra/train-calypso/caribbean-world/music/track/smithsonian,15712_SampleAudio.wav,Speech/15712_SampleAudio.csv,Melspec/15712_SampleAudio.csv,Chroma/15712_SampleAudio.csv,Melodia/15712_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,1957.0,1950s,http://www.folkways.si.edu/the-mighty-sparrow-and-lord-melody/picong-duel-with-insults-at-six-inches/caribbean-world/music/track/smithsonian,15771_SampleAudio.wav,Speech/15771_SampleAudio.csv,Melspec/15771_SampleAudio.csv,Chroma/15771_SampleAudio.csv,Melodia/15771_SampleAudio.csv
Haiti,South America,South America,Haiti,French,fra,African Caribbean,Caribbean|World,1958.0,1950s,http://www.folkways.si.edu/ensemble-aux-calebasses/tan-moin-la-ti-garcon/caribbean-world/music/track/smithsonian,15776_SampleAudio.wav,Speech/15776_SampleAudio.csv,Melspec/15776_SampleAudio.csv,Chroma/15776_SampleAudio.csv,Melodia/15776_SampleAudio.csv
Haiti,South America,South America,Haiti,French,fra,African Caribbean,Caribbean|World,1958.0,1950s,http://www.folkways.si.edu/ensemble-aux-calebasses/calebasses-campe/caribbean-world/music/track/smithsonian,15780_SampleAudio.wav,Speech/15780_SampleAudio.csv,Melspec/15780_SampleAudio.csv,Chroma/15780_SampleAudio.csv,Melodia/15780_SampleAudio.csv
Puerto Rico,South America,South America,Puerto Rico,Spanish,spa,Puerto Rican,Caribbean|Latin|World,1959.0,1950s,http://www.folkways.si.edu/lito-pena/tea-for-two/caribbean-latin-world/music/track/smithsonian,15784_SampleAudio.wav,Speech/15784_SampleAudio.csv,Melspec/15784_SampleAudio.csv,Chroma/15784_SampleAudio.csv,Melodia/15784_SampleAudio.csv
Puerto Rico,South America,South America,Puerto Rico,Spanish,spa,Puerto Rican,Caribbean|Latin|World,1959.0,1950s,http://www.folkways.si.edu/lito-pena/tango/caribbean-latin-world/music/track/smithsonian,15786_SampleAudio.wav,Speech/15786_SampleAudio.csv,Melspec/15786_SampleAudio.csv,Chroma/15786_SampleAudio.csv,Melodia/15786_SampleAudio.csv
Puerto Rico,South America,South America,Puerto Rico,Spanish,spa,Puerto Rican,Caribbean|Latin|World,1959.0,1950s,http://www.folkways.si.edu/lito-pena/yo-vivo-enamorado/caribbean-latin-world/music/track/smithsonian,15792_SampleAudio.wav,Speech/15792_SampleAudio.csv,Melspec/15792_SampleAudio.csv,Chroma/15792_SampleAudio.csv,Melodia/15792_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,,,http://www.folkways.si.edu/lord-melody/limbo-basso/caribbean-world/music/track/smithsonian,15829_SampleAudio.wav,Speech/15829_SampleAudio.csv,Melspec/15829_SampleAudio.csv,Chroma/15829_SampleAudio.csv,Melodia/15829_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,,,http://www.folkways.si.edu/lord-melody/shaver-man/caribbean-world/music/track/smithsonian,15831_SampleAudio.wav,Speech/15831_SampleAudio.csv,Melspec/15831_SampleAudio.csv,Chroma/15831_SampleAudio.csv,Melodia/15831_SampleAudio.csv
Italy,Eurasia,Europe,Italy|United States,,,,American Popular,,,http://www.folkways.si.edu/steve-merrick/capri/american-popular/music/track/smithsonian,15844_SampleAudio.wav,Speech/15844_SampleAudio.csv,Melspec/15844_SampleAudio.csv,Chroma/15844_SampleAudio.csv,Melodia/15844_SampleAudio.csv
Italy,Eurasia,Europe,Italy|United States,,,,American Popular,,,http://www.folkways.si.edu/steve-merrick/luna-italiano/american-popular/music/track/smithsonian,15845_SampleAudio.wav,Speech/15845_SampleAudio.csv,Melspec/15845_SampleAudio.csv,Chroma/15845_SampleAudio.csv,Melodia/15845_SampleAudio.csv
Italy,Eurasia,Europe,Italy|United States,,,,American Popular,,,http://www.folkways.si.edu/steve-merrick/gondolas-of-venice/american-popular/music/track/smithsonian,15852_SampleAudio.wav,Speech/15852_SampleAudio.csv,Melspec/15852_SampleAudio.csv,Chroma/15852_SampleAudio.csv,Melodia/15852_SampleAudio.csv
Italy,Eurasia,Europe,Italy|United States,,,,American Popular,,,http://www.folkways.si.edu/steve-merrick/mandolin-serenade/american-popular/music/track/smithsonian,15854_SampleAudio.wav,Speech/15854_SampleAudio.csv,Melspec/15854_SampleAudio.csv,Chroma/15854_SampleAudio.csv,Melodia/15854_SampleAudio.csv
Italy,Eurasia,Europe,Italy|United States,,,,American Popular,,,http://www.folkways.si.edu/steve-merrick/autumn-in-venezia/american-popular/music/track/smithsonian,15855_SampleAudio.wav,Speech/15855_SampleAudio.csv,Melspec/15855_SampleAudio.csv,Chroma/15855_SampleAudio.csv,Melodia/15855_SampleAudio.csv
Mexico,South America,South America,Mexico|Spain,,,,Caribbean,1949.0,1940s,http://www.folkways.si.edu/asturian-bagpipes/caribbean/music/track/smithsonian,15887_SampleAudio.wav,Speech/15887_SampleAudio.csv,Melspec/15887_SampleAudio.csv,Chroma/15887_SampleAudio.csv,Melodia/15887_SampleAudio.csv
Mexico,South America,South America,Mexico,,,,Latin|World,1954.0,1950s,http://www.folkways.si.edu/cielito-lindo/latin-world/music/track/smithsonian,15909_SampleAudio.wav,Speech/15909_SampleAudio.csv,Melspec/15909_SampleAudio.csv,Chroma/15909_SampleAudio.csv,Melodia/15909_SampleAudio.csv
Mexico,South America,South America,Mexico,,,,Latin|World,1954.0,1950s,http://www.folkways.si.edu/from-monterrey-4/latin-world/music/track/smithsonian,15926_SampleAudio.wav,Speech/15926_SampleAudio.csv,Melspec/15926_SampleAudio.csv,Chroma/15926_SampleAudio.csv,Melodia/15926_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,1956.0,1950s,http://www.folkways.si.edu/give-me-my-top/caribbean-world/music/track/smithsonian,15960_SampleAudio.wav,Speech/15960_SampleAudio.csv,Melspec/15960_SampleAudio.csv,Chroma/15960_SampleAudio.csv,Melodia/15960_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,1956.0,1950s,http://www.folkways.si.edu/the-water-too-cold/caribbean-world/music/track/smithsonian,15961_SampleAudio.wav,Speech/15961_SampleAudio.csv,Melspec/15961_SampleAudio.csv,Chroma/15961_SampleAudio.csv,Melodia/15961_SampleAudio.csv
Mexico,South America,South America,Mexico,Spanish,spa,,Latin|World,1956.0,1950s,http://www.folkways.si.edu/alonzo-cruz/small-girl-full-of-pride/latin-world/music/track/smithsonian,15967_SampleAudio.wav,Speech/15967_SampleAudio.csv,Melspec/15967_SampleAudio.csv,Chroma/15967_SampleAudio.csv,Melodia/15967_SampleAudio.csv
Mexico,South America,South America,Mexico,Spanish,spa,,Latin|World,1956.0,1950s,http://www.folkways.si.edu/alonzo-cruz/again-to-have-your-kisses/latin-world/music/track/smithsonian,15971_SampleAudio.wav,Speech/15971_SampleAudio.csv,Melspec/15971_SampleAudio.csv,Chroma/15971_SampleAudio.csv,Melodia/15971_SampleAudio.csv
Mexico,South America,South America,Mexico,Spanish,spa,,Latin|World,1956.0,1950s,http://www.folkways.si.edu/alonzo-cruz/who-will-it-it-be-who-will-love-me/latin-world/music/track/smithsonian,15973_SampleAudio.wav,Speech/15973_SampleAudio.csv,Melspec/15973_SampleAudio.csv,Chroma/15973_SampleAudio.csv,Melodia/15973_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago|Venezuela,,,,World,1956.0,1950s,http://www.folkways.si.edu/grand-curucaye-string-orchestra-of-trinidad/aguinaldo/world/music/track/smithsonian,15991_SampleAudio.wav,Speech/15991_SampleAudio.csv,Melspec/15991_SampleAudio.csv,Chroma/15991_SampleAudio.csv,Melodia/15991_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago|Venezuela,,,,World,1956.0,1950s,http://www.folkways.si.edu/grand-curucaye-string-orchestra-of-trinidad/vieje-croix-crucao/world/music/track/smithsonian,15994_SampleAudio.wav,Speech/15994_SampleAudio.csv,Melspec/15994_SampleAudio.csv,Chroma/15994_SampleAudio.csv,Melodia/15994_SampleAudio.csv
Ukraine,Eurasia,Europe,USSR (former),,,,Documentary|World History|World,,,http://www.folkways.si.edu/norman-brokenshire/struggle-for-supremacy/documentary-world-world-history/track/smithsonian,16020_SampleAudio.wav,Speech/16020_SampleAudio.csv,Melspec/16020_SampleAudio.csv,Chroma/16020_SampleAudio.csv,Melodia/16020_SampleAudio.csv
Mexico,South America,South America,Mexico,,,,Latin|World,,,http://www.folkways.si.edu/gustavo-zepoll/serenade/latin-world/music/track/smithsonian,16147_SampleAudio.wav,Speech/16147_SampleAudio.csv,Melspec/16147_SampleAudio.csv,Chroma/16147_SampleAudio.csv,Melodia/16147_SampleAudio.csv
Mexico,South America,South America,Mexico,,,,Latin|World,,,http://www.folkways.si.edu/gustavo-zepoll/three-folk-songs/latin-world/music/track/smithsonian,16150_SampleAudio.wav,Speech/16150_SampleAudio.csv,Melspec/16150_SampleAudio.csv,Chroma/16150_SampleAudio.csv,Melodia/16150_SampleAudio.csv
Mexico,South America,South America,Mexico,,,,Latin|World,,,http://www.folkways.si.edu/trio-leones-of-cabrito/la-malaguena/latin-world/music/track/smithsonian,16157_SampleAudio.wav,Speech/16157_SampleAudio.csv,Melspec/16157_SampleAudio.csv,Chroma/16157_SampleAudio.csv,Melodia/16157_SampleAudio.csv
Mexico,South America,South America,Mexico,,,,Latin|World,,,http://www.folkways.si.edu/trio-leones-of-cabrito/el-cascabel/latin-world/music/track/smithsonian,16158_SampleAudio.wav,Speech/16158_SampleAudio.csv,Melspec/16158_SampleAudio.csv,Chroma/16158_SampleAudio.csv,Melodia/16158_SampleAudio.csv
Mexico,South America,South America,Mexico,Spanish,spa,,Latin|World,,,http://www.folkways.si.edu/trio-leones-of-cabrito/la-llorona/latin-world/music/track/smithsonian,16162_SampleAudio.wav,Speech/16162_SampleAudio.csv,Melspec/16162_SampleAudio.csv,Chroma/16162_SampleAudio.csv,Melodia/16162_SampleAudio.csv
Spain,Eurasia,Europe,Spain,,,,World,,,http://www.folkways.si.edu/carlos-montoya/variaciones-por-tango/world/music/track/smithsonian,16182_SampleAudio.wav,Speech/16182_SampleAudio.csv,Melspec/16182_SampleAudio.csv,Chroma/16182_SampleAudio.csv,Melodia/16182_SampleAudio.csv
Germany,Eurasia,Europe,Germany|Switzerland|United States,,,German-American,World,,,http://www.folkways.si.edu/ruth-welcome/happy-dancing-rose-viennese-waltz/world/music/track/smithsonian,16195_SampleAudio.wav,Speech/16195_SampleAudio.csv,Melspec/16195_SampleAudio.csv,Chroma/16195_SampleAudio.csv,Melodia/16195_SampleAudio.csv
Hungary,Eurasia,Europe,Hungary|Switzerland|United States,,,Hungarian-American,World,,,http://www.folkways.si.edu/dick-marta/brahms-hungarian-dance-8/world/music/track/smithsonian,16199_SampleAudio.wav,Speech/16199_SampleAudio.csv,Melspec/16199_SampleAudio.csv,Chroma/16199_SampleAudio.csv,Melodia/16199_SampleAudio.csv
Hungary,Eurasia,Europe,Hungary|Romania|Switzerland|United States,,,Hungarian-American,World,,,http://www.folkways.si.edu/dick-marta/roumanian-rhapsody/world/music/track/smithsonian,16200_SampleAudio.wav,Speech/16200_SampleAudio.csv,Melspec/16200_SampleAudio.csv,Chroma/16200_SampleAudio.csv,Melodia/16200_SampleAudio.csv
Hungary,Eurasia,Europe,Hungary|Switzerland|United States,,,Hungarian-American,World,,,http://www.folkways.si.edu/dick-marta/traditional-csardas-group/world/music/track/smithsonian,16201_SampleAudio.wav,Speech/16201_SampleAudio.csv,Melspec/16201_SampleAudio.csv,Chroma/16201_SampleAudio.csv,Melodia/16201_SampleAudio.csv
Austria,Eurasia,Europe,Austria|Switzerland|United States,,,Austrian-American,World,,,http://www.folkways.si.edu/anita-ast-and-the-wiener-konzerschrammeln/schusterbuben-gallopp/world/music/track/smithsonian,16205_SampleAudio.wav,Speech/16205_SampleAudio.csv,Melspec/16205_SampleAudio.csv,Chroma/16205_SampleAudio.csv,Melodia/16205_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,,,http://www.folkways.si.edu/rupert-clemendore/mambo-chop-suey/caribbean-world/music/track/smithsonian,16273_SampleAudio.wav,Speech/16273_SampleAudio.csv,Melspec/16273_SampleAudio.csv,Chroma/16273_SampleAudio.csv,Melodia/16273_SampleAudio.csv
Trinidad and Tobago,South America,South America,Trinidad and Tobago,,,African Caribbean,Caribbean|World,,,http://www.folkways.si.edu/rupert-clemendore/if-sorrow-fills-my-heart/caribbean-world/music/track/smithsonian,16277_SampleAudio.wav,Speech/16277_SampleAudio.csv,Melspec/16277_SampleAudio.csv,Chroma/16277_SampleAudio.csv,Melodia/16277_SampleAudio.csv
United States of America,North America,North America,United States,,,,American Folk,1984.0,1980s,http://www.folkways.si.edu/joe-virgo/my-fathers-america/american-folk/music/track/smithsonian,16475_SampleAudio.wav,Speech/16475_SampleAudio.csv,Melspec/16475_SampleAudio.csv,Chroma/16475_SampleAudio.csv,Melodia/16475_SampleAudio.csv
United States of America,North America,North America,United States,,,,American Folk,1985.0,1980s,http://www.folkways.si.edu/jack-hardy-mark-dann-richard-meyer-and-chuck-hancock/no-future/american-folk/music/track/smithsonian,16587_SampleAudio.wav,Speech/16587_SampleAudio.csv,Melspec/16587_SampleAudio.csv,Chroma/16587_SampleAudio.csv,Melodia/16587_SampleAudio.csv
Canada,North America,North America,Canada|United States,,,,American Folk,1989.0,1980s,http://www.folkways.si.edu/loreena-mckennitt-david-woodhead-and-brian-hughes/the-stolen-child/american-folk/music/track/smithsonian,16842_SampleAudio.wav,Speech/16842_SampleAudio.csv,Melspec/16842_SampleAudio.csv,Chroma/16842_SampleAudio.csv,Melodia/16842_SampleAudio.csv
United States of America,North America,North America,United States,,,,American Folk,1990.0,1990s,http://www.folkways.si.edu/lisa-mcgormick-and-david-seitz/spirit-sensing-danger/american-folk/music/track/smithsonian,16943_SampleAudio.wav,Speech/16943_SampleAudio.csv,Melspec/16943_SampleAudio.csv,Chroma/16943_SampleAudio.csv,Melodia/16943_SampleAudio.csv
United States of America,North America,North America,United States,,,,American Folk,1993.0,1990s,http://www.folkways.si.edu/debbie-diedrich/the-list/american-folk/music/track/smithsonian,17242_SampleAudio.wav,Speech/17242_SampleAudio.csv,Melspec/17242_SampleAudio.csv,Chroma/17242_SampleAudio.csv,Melodia/17242_SampleAudio.csv
United States of America,North America,North America,United States,,,,American Folk,1996.0,1990s,http://www.folkways.si.edu/tamara/i-wish-my-apt-building-allowed-dogs/american-folk/music/track/smithsonian,17487_SampleAudio.wav,Speech/17487_SampleAudio.csv,Melspec/17487_SampleAudio.csv,Chroma/17487_SampleAudio.csv,Melodia/17487_SampleAudio.csv
United States of America,North America,North America,United States,,,,American Folk,1998.0,1990s,http://www.folkways.si.edu/peter-brown-and-kevin-harris/the-world-of-men/american-folk/music/track/smithsonian,17538_SampleAudio.wav,Speech/17538_SampleAudio.csv,Melspec/17538_SampleAudio.csv,Chroma/17538_SampleAudio.csv,Melodia/17538_SampleAudio.csv
United States of America,North America,North America,United States,,,,American Folk,1998.0,1990s,http://www.folkways.si.edu/richard-meyer-jack-hardy-richard-cacarro-nik-haber-and-ken-koreis/the-workingmans-waltz/american-folk/music/track/smithsonian,17539_SampleAudio.wav,Speech/17539_SampleAudio.csv,Melspec/17539_SampleAudio.csv,Chroma/17539_SampleAudio.csv,Melodia/17539_SampleAudio.csv
Canada,North America,North America,Canada,,,Anglo-American,Celtic|World,1957.0,1950s,http://www.folkways.si.edu/alan-mills/johnny-boker/celtic-world/music/track/smithsonian,18456_SampleAudio.wav,Speech/18456_SampleAudio.csv,Melspec/18456_SampleAudio.csv,Chroma/18456_SampleAudio.csv,Melodia/18456_SampleAudio.csv
Canada,North America,North America,Canada|United Kingdom,,,Anglo-American,Celtic|World,1957.0,1950s,http://www.folkways.si.edu/alan-mills/boney-was-a-warrior/celtic-world/music/track/smithsonian,18476_SampleAudio.wav,Speech/18476_SampleAudio.csv,Melspec/18476_SampleAudio.csv,Chroma/18476_SampleAudio.csv,Melodia/18476_SampleAudio.csv
Canada,North America,North America,Canada|United Kingdom,,,Anglo-American,Celtic|World,1957.0,1950s,http://www.folkways.si.edu/alan-mills/home-dearie-home/celtic-world/music/track/smithsonian,18479_SampleAudio.wav,Speech/18479_SampleAudio.csv,Melspec/18479_SampleAudio.csv,Chroma/18479_SampleAudio.csv,Melodia/18479_SampleAudio.csv
Australia,Australia,Australia,Australia|United States,,,Anglo-American,American Folk,1958.0,1950s,http://www.folkways.si.edu/ellen-stekert/johnny-troy/american-folk/music/track/smithsonian,18914_SampleAudio.wav,Speech/18914_SampleAudio.csv,Melspec/18914_SampleAudio.csv,Chroma/18914_SampleAudio.csv,Melodia/18914_SampleAudio.csv
